Time ,Ext Temp,Humidity,Core Temp,Heart Rate,Breathing Rate,PSI
0:50:05,25.2,80,36.6,121,28,6.4
0:50:10,25.7,75,36.6,123,26,6.6
0:50:15,25.3,80,36.6,120,25,6.4
0:50:20,25.1,78,36.8,124,29,6.4
0:50:25,25.6,70,36.6,122,28,6.5
0:50:30,25.5,77,36.4,125,29,6.1
0:50:35,25.2,79,36.3,128,27,6.4
0:50:40,25.9,75,36.5,127,29,6.6
0:50:45,26,72,37,130,30,6.5
0:50:50,25.6,73,36.6,130,25,6.4
0:50:55,25.4,80,36.4,123,28,6.3
0:51:00,26,70,36.9,124,30,6.3
0:51:05,25.6,76,37.4,120,26,6.5
0:51:10,25.3,75,37.3,123,30,6.1
0:51:15,25.4,70,36.8,129,26,6.6
0:51:20,25.1,73,37.3,127,27,6.5
0:51:25,25.9,78,36.3,127,26,6.4
0:51:30,25.6,76,36.6,124,26,6.5
0:51:35,25.8,76,37.3,127,26,6.6
0:51:40,25.6,70,37.1,120,29,6.2
0:51:45,25.1,77,36.9,128,26,6.2
0:51:50,26,72,36.6,123,25,6.4
0:51:55,25.7,75,36.4,123,26,6.2
0:52:00,25.1,74,37.4,124,28,6
0:52:05,25,74,36.6,120,26,6.5
0:52:10,25.3,80,37.4,123,29,6.5
0:52:15,25.5,70,36.8,121,28,6.2
0:52:20,25.4,80,37.1,128,30,6.1
0:52:25,25,78,36.9,129,29,6.6
0:52:30,25.8,72,36.3,125,25,6.5
0:52:35,25.4,70,36.5,124,25,6.4
0:52:40,25.4,70,37.2,123,26,6.4
0:52:45,25.9,80,36.4,122,27,6
0:52:50,25.4,74,36.5,124,26,6.1
0:52:55,26,76,36.7,127,27,6.2
0:53:00,25.9,73,37.4,121,30,6.6
0:53:05,25.2,78,37.2,130,26,6.4
0:53:10,25.8,78,36.3,126,25,6.4
0:53:15,25.9,79,37,125,27,6.3
0:53:20,25.8,79,37.2,126,29,6
0:53:25,25.9,70,37.3,123,25,6.4
0:53:30,25.6,73,36.7,120,26,6.3
0:53:35,25.3,80,37,123,30,6.2
0:53:40,25.6,73,36.5,128,29,6.6
0:53:45,26,72,36.8,122,28,6.3
0:53:50,25.6,72,36.7,130,26,6.6
0:53:55,25.9,73,36.4,126,28,6.6
0:54:00,26,72,37,124,27,6.5
0:54:05,25.2,80,36.6,128,25,6.2
0:54:10,25.1,71,36.6,129,25,6.6
0:54:15,26,72,36.9,128,25,6.2
0:54:20,25.3,72,37.3,125,25,6.3
0:54:25,25.4,74,36.4,128,27,6.3
0:54:30,25.7,77,36.9,126,27,6.6
0:54:35,25.7,71,37,129,29,6.3
0:54:40,25.2,72,36.8,128,28,6.2
0:54:45,25.8,79,37.2,120,25,6.4
0:54:50,25.6,77,36.9,121,26,6.2
0:54:55,25.5,77,36.5,123,27,6.5
0:55:00,25.5,72,37.4,123,27,6.5
0:55:05,25.8,75,37.4,123,26,6.2
0:55:10,25.6,71,36.9,126,30,6.6
0:55:15,25.5,74,36.5,124,27,6.4
0:55:20,25.7,73,36.3,127,29,6.5
0:55:25,25.4,79,36.3,127,27,6.4
0:55:30,25.9,71,37.1,121,28,6.2
0:55:35,25.4,78,36.4,120,27,6.2
0:55:40,25.8,73,37.2,124,28,6.4
0:55:45,25.4,78,37.3,130,29,6.6
0:55:50,25,78,37,128,30,6.3
0:55:55,25.1,74,36.4,128,26,6
0:56:00,25.7,80,36.7,122,29,6.6
0:56:05,25.7,76,37.4,130,25,6.6
0:56:10,25.5,72,36.9,120,25,6
0:56:15,25,80,36.6,129,27,6.2
0:56:20,25.3,72,37.2,126,28,6.4
0:56:25,25.8,78,36.9,127,26,6.1
0:56:30,25.4,77,37.4,120,28,6.3
0:56:35,25.3,79,37.2,121,26,6.3
0:56:40,25.9,74,36.3,130,27,6.1
0:56:45,25.5,74,36.4,125,25,6.4
0:56:50,25.3,70,37.4,129,30,6.4
0:56:55,25.5,76,36.9,124,30,6
0:57:00,25.7,78,36.8,121,29,6.3
0:57:05,25.4,77,37.4,125,26,6.5
0:57:10,25.1,72,36.6,121,26,6.3
0:57:15,25.6,76,37.4,120,29,6.3
0:57:20,25.5,70,37,125,29,6.6
0:57:25,25.7,70,36.6,128,29,6.5
0:57:30,25.6,75,36.5,122,28,6.6
0:57:35,25.9,71,36.3,120,28,6.6
0:57:40,26,70,37.3,122,25,6.2
0:57:45,25.8,70,36.9,130,26,6.6
0:57:50,25.5,72,36.4,130,25,6.3
0:57:55,25.9,76,36.3,123,27,6.3
0:58:00,25.1,80,36.6,126,29,6
0:58:05,25.9,75,36.4,124,27,6.6
0:58:10,25.2,73,37.1,128,29,6.4
0:58:15,25.1,72,37.4,130,25,6.1
0:58:20,25.4,77,36.4,123,28,6.6
0:58:25,25.3,78,36.7,127,26,6.5
0:58:30,25.7,77,37.2,121,26,6
0:58:35,25.6,70,36.4,125,28,6.4
0:58:40,25.1,78,36.3,120,27,6.2
0:58:45,25.9,71,36.4,126,29,6.3
0:58:50,25,80,36.9,126,30,6.6
0:58:55,25.3,78,36.9,125,29,6.6
0:59:00,25.6,78,36.6,123,28,6.5
0:59:05,25.7,70,37.3,125,25,6.1
0:59:10,25.5,74,37.2,123,29,6.6
0:59:15,25.3,76,37,127,29,6.4
0:59:20,25.3,72,37.3,121,28,6.2
0:59:25,25.6,71,36.6,122,30,6.1
0:59:30,25.1,76,37.2,122,28,6.5
0:59:35,26,70,37.2,128,29,6.6
0:59:40,25.2,78,36.3,123,28,6.5
0:59:45,25.6,79,37.2,126,25,6.4
0:59:50,25.6,72,37.1,124,26,6.5
0:59:55,25.2,75,36.3,123,25,6.1
1:00:00,26,71,36.9,130,29,6.2
