Time ,Ext Temp,Humidity,Core Temp,Heart Rate,Breathing Rate,PSI
0:49:40,39.9,99,38.1,138,35,7
0:49:45,39.2,96,37.7,136,30,7.3
0:49:50,40,91,37.9,135,32,6.5
0:49:55,40,90,37.5,135,31,7.2
0:50:00,39.4,95,37.7,131,30,7.1
0:50:05,39.6,91,37.8,132,31,7.1
0:50:10,39.1,91,37.9,135,30,6.6
0:50:15,39.2,94,37.6,140,34,6.9
0:50:20,39.3,95,38,131,35,7.4
0:50:25,39.3,92,37.8,133,33,6.9
0:50:30,39.6,91,38,137,33,7.2
0:50:35,39.5,92,37.5,133,31,6.4
0:50:40,39.9,97,37.7,137,30,6.6
0:50:45,39.7,93,37.7,138,33,6.5
0:50:50,39.2,96,37.8,139,34,7.3
0:50:55,39.4,94,37.5,131,30,7.1
0:51:00,39.6,93,37.5,137,33,6.6
0:51:05,39.5,90,38,130,32,7.1
0:51:10,39.6,92,37.7,136,31,7.2
0:51:15,39.8,98,37.6,136,31,6.4
0:51:20,39.8,93,37.9,130,31,7.2
0:51:25,39.9,96,37.9,132,34,7
0:51:30,39.5,90,37.8,130,34,6.4
0:51:35,39.6,91,37.8,139,30,6.4
0:51:40,39.8,94,37.6,136,34,7
0:51:45,39,99,38.1,130,30,6.6
0:51:50,39.3,98,37.9,130,33,7.3
0:51:55,39.6,95,37.6,130,33,6.9
0:52:00,39.9,92,37.6,131,35,7.4
0:52:05,39.8,100,38.2,137,32,6.7
0:52:10,39.6,94,37.9,134,31,6.4
0:52:15,39,97,37.6,130,31,7.4
0:52:20,39.2,91,37.9,139,33,7.3
0:52:25,39.7,97,38.1,134,30,6.7
0:52:30,39.7,92,37.8,134,30,6.5
0:52:35,39.5,96,37.9,130,35,6.9
0:52:40,40,99,38,136,34,6.5
0:52:45,39.7,92,37.7,139,34,6.8
0:52:50,39.5,93,38.1,136,31,7
0:52:55,39,96,38.2,136,34,6.6
0:53:00,39,98,37.8,139,34,6.6
0:53:05,39.6,98,37.8,139,31,6.4
0:53:10,39.2,98,37.6,136,31,6.5
0:53:15,39.1,95,37.5,133,32,6.5
0:53:20,39,92,37.5,135,31,6.9
0:53:25,40,96,38.2,140,35,6.6
0:53:30,39.4,92,37.7,136,35,6.6
0:53:35,39.6,92,37.9,136,30,6.9
0:53:40,39.8,96,38,133,31,6.8
0:53:45,40,95,37.5,131,33,6.9
0:53:50,39.1,95,37.6,132,31,7.4
0:53:55,39,98,37.7,138,30,6.9
0:54:00,39.4,93,37.6,130,33,7.3
0:54:05,40,93,37.8,131,33,7.4
0:54:10,39.7,94,37.8,137,32,7
0:54:15,39.9,91,37.5,140,31,7.2
0:54:20,39.2,99,38.2,132,32,6.6
0:54:25,39.2,100,37.7,137,35,6.7
0:54:30,39,90,38,130,33,6.5
0:54:35,39.1,100,37.9,136,33,6.8
0:54:40,39.3,94,37.6,136,32,7.3
0:54:45,39.9,93,37.7,133,33,7.3
0:54:50,39.1,98,37.5,136,32,7.1
0:54:55,40,94,38,131,30,6.7
0:55:00,39,91,37.9,139,31,6.7
0:55:05,39.6,96,37.8,132,35,6.4
0:55:10,39.3,94,37.9,132,34,7.4
0:55:15,39,90,38,134,31,7
0:55:20,39.8,96,37.6,133,35,6.5
0:55:25,39.1,100,38.1,136,31,6.8
0:55:30,39.9,98,38.1,137,32,6.4
0:55:35,40,97,37.5,130,34,6.8
0:55:40,39.8,95,37.7,132,34,7.4
0:55:45,39.6,99,38.2,137,33,6.7
0:55:50,39.9,95,37.8,136,32,6.7
0:55:55,39.4,97,38,138,31,6.6
0:56:00,39.3,91,37.6,135,30,7.1
0:56:05,39.9,90,38,140,30,6.4
0:56:10,39.4,96,37.9,131,31,6.9
0:56:15,39.1,93,37.7,130,34,7
0:56:20,39.6,93,37.8,140,31,6.7
0:56:25,39.6,92,37.9,138,33,7.3
0:56:30,39,90,38.2,139,33,6.4
0:56:35,39.1,99,38.1,130,34,6.8
0:56:40,39.3,96,37.5,135,34,6.9
0:56:45,39.5,96,38,131,32,7.2
0:56:50,39.1,94,38,130,33,6.7
0:56:55,39.1,99,37.6,136,32,6.7
0:57:00,39,94,37.5,139,35,6.6
0:57:05,40,91,37.6,138,34,6.5
0:57:10,39.4,100,37.8,137,32,6.9
0:57:15,39.8,91,38.1,138,32,6.9
0:57:20,39.5,91,38.2,130,33,7.2
0:57:25,39.9,95,38.2,140,34,6.6
0:57:30,39,96,37.5,131,34,6.9
0:57:35,39.7,99,38,133,30,7.4
0:57:40,39.4,92,37.7,134,33,7.4
0:57:45,39.3,90,37.6,138,32,6.5
0:57:50,39.2,99,38.2,133,35,6.7
0:57:55,39.5,96,38.2,134,33,6.5
0:58:00,39.3,99,38.1,130,35,6.5
0:58:05,39.7,95,38.1,140,34,6.7
0:58:10,39.8,91,38,136,31,6.6
0:58:15,39.7,98,38,136,31,6.9
0:58:20,39.2,94,37.7,131,30,6.4
0:58:25,39,94,38.1,135,31,7.3
0:58:30,39.6,90,38.2,135,34,6.8
0:58:35,39.7,99,38.2,137,33,7
0:58:40,39.8,96,38.1,137,33,6.5
0:58:45,39.3,92,37.6,135,35,6.5
0:58:50,39.9,96,37.5,138,31,7.3
0:58:55,39.8,93,38.2,137,31,7
0:59:00,39.1,94,38.1,130,30,6.8
0:59:05,39.3,90,37.9,132,31,6.6
0:59:10,39.9,91,38,140,31,6.4
0:59:15,40,95,38.2,136,33,6.7
0:59:20,40,96,37.5,131,32,6.5
0:59:25,39.7,95,37.8,133,31,6.6
0:59:30,39.4,99,37.6,138,31,7
0:59:35,40,99,37.9,140,34,6.4
0:59:40,39.2,95,37.8,130,32,7.2
0:59:45,39.7,90,37.5,135,30,6.7
0:59:50,39.4,100,37.6,131,35,7.2
0:59:55,39.8,99,37.8,132,32,7.1
1:00:00,39.4,98,37.8,133,33,6.4
