Time ,Ext Temp,Humidity,Core Temp,Heart Rate,Breathing Rate,PSI
0:50:15,35.9,89,37.3,126,29,6.1
0:50:20,35.4,86,36.9,120,27,6.6
0:50:25,35.8,86,36.9,129,30,6.6
0:50:30,35.9,83,37.2,123,26,6.2
0:50:35,35.7,81,36.6,121,29,6.7
0:50:40,35.5,85,36.5,122,28,6.1
0:50:45,36,87,36.8,125,29,6.7
0:50:50,35.8,87,36.8,123,25,6.9
0:50:55,35.8,83,37.3,128,29,6.5
0:51:00,35,88,36.6,129,25,6.3
0:51:05,35.5,84,36.7,124,26,6.8
0:51:10,35.7,81,37,126,28,6.3
0:51:15,35.5,83,37.1,129,30,6.3
0:51:20,35.1,84,37.4,127,27,6.5
0:51:25,35.7,84,36.7,121,28,6.7
0:51:30,35.1,90,37.2,128,26,6.5
0:51:35,36,85,36.9,130,29,6.2
0:51:40,35.9,82,36.8,123,25,6.2
0:51:45,35.6,80,36.9,121,28,6.1
0:51:50,35.2,81,37,121,25,7
0:51:55,35,82,37.2,123,27,6.5
0:52:00,35.1,85,36.5,122,30,6.6
0:52:05,36,84,37.1,127,29,6.5
0:52:10,35.1,81,36.9,121,26,6.8
0:52:15,35.7,81,37,123,26,6.7
0:52:20,35.9,80,37.2,122,30,7
0:52:25,35,81,36.8,130,30,7
0:52:30,35.5,90,37.3,130,28,6.5
0:52:35,35.6,86,36.9,122,25,6
0:52:40,35.9,81,37.5,123,26,6.6
0:52:45,35,89,36.6,127,26,6.6
0:52:50,35,84,37,127,25,6.2
0:52:55,35.4,89,36.6,130,28,6.8
0:53:00,35.8,82,36.5,127,28,6.2
0:53:05,35.1,85,36.7,127,28,6.9
0:53:10,35.2,83,36.8,130,26,6.9
0:53:15,36,83,36.7,127,30,6.8
0:53:20,35.1,81,37.1,122,29,6.2
0:53:25,35.7,86,37.5,130,29,6
0:53:30,35.9,83,37,127,30,6.3
0:53:35,35.8,82,37.5,120,26,6.9
0:53:40,35.6,84,37.3,120,30,6.1
0:53:45,35.3,85,36.8,127,28,6.1
0:53:50,35.4,90,37.3,124,27,6.9
0:53:55,35.4,90,36.6,128,30,6.6
0:54:00,35,83,37.4,122,27,6.9
0:54:05,35.6,88,37,129,25,6.9
0:54:10,35.4,89,37.1,120,25,6.3
0:54:15,35.4,80,36.6,122,27,6.2
0:54:20,36,83,37.4,122,29,7
0:54:25,35.6,89,36.7,127,25,6.4
0:54:30,35.2,85,36.8,120,30,6.6
0:54:35,35.3,81,37,124,30,6.5
0:54:40,35.2,82,36.6,122,30,6.5
0:54:45,35.5,87,37.4,120,27,6.7
0:54:50,35.5,83,36.9,128,25,6.7
0:54:55,35,82,36.5,130,26,6
0:55:00,35.8,88,37,129,29,6.9
0:55:05,35.2,87,37.5,123,26,6.9
0:55:10,35.4,81,37,124,29,6.4
0:55:15,35.8,87,36.7,130,29,6.9
0:55:20,35.6,83,36.5,120,27,6
0:55:25,35.1,90,36.6,129,25,6.5
0:55:30,35.6,88,37.5,129,28,7
0:55:35,35.4,85,36.6,130,28,6.1
0:55:40,35.7,81,36.9,123,26,6.5
0:55:45,35.7,81,36.5,129,28,6
0:55:50,35.1,87,37.3,128,26,6.5
0:55:55,35.9,89,37.3,123,30,6.2
0:56:00,36,80,37,122,26,6.5
0:56:05,35.1,81,37.4,121,29,6.1
0:56:10,35.2,89,36.8,126,25,6.8
0:56:15,35.3,89,36.8,126,30,6.9
0:56:20,35.6,86,37,126,25,6.5
0:56:25,35.7,81,36.8,126,26,6.3
0:56:30,35.9,83,36.7,123,28,6.6
0:56:35,35.1,87,37.1,126,27,6.1
0:56:40,35.4,87,37.5,121,27,6.3
0:56:45,35.8,82,37,121,26,7
0:56:50,35.6,86,37.4,128,27,6.2
0:56:55,35.4,89,36.6,122,29,6.2
0:57:00,35.9,87,37.5,130,26,7
0:57:05,35.7,85,37.4,122,30,7
0:57:10,35.3,83,37.1,123,26,7
0:57:15,35.6,81,36.5,122,26,6.9
0:57:20,35.1,85,36.9,122,30,6.2
0:57:25,35.4,88,36.5,128,25,6.5
0:57:30,35.1,82,37.2,123,27,6.6
0:57:35,35,86,36.6,128,30,6.6
0:57:40,35.1,88,37.1,121,25,6.7
0:57:45,35,83,36.8,120,25,6.5
0:57:50,35.4,90,37.5,125,27,7
0:57:55,35.1,89,37.5,125,29,6.5
0:58:00,35.4,83,37.2,126,25,6.2
0:58:05,35.2,90,37,129,30,6.7
0:58:10,35.3,85,37.5,122,29,6.4
0:58:15,35,84,36.9,125,25,6.1
0:58:20,36,89,36.8,130,27,7
0:58:25,35.5,81,37.4,125,27,7
0:58:30,35.9,85,36.7,127,30,6.9
0:58:35,35.7,82,37.4,129,30,6.1
0:58:40,35.3,89,37.2,123,30,6.6
0:58:45,35.3,83,36.7,127,26,6.9
0:58:50,35.9,80,36.7,121,27,6.6
0:58:55,35.2,86,37.4,125,30,6.6
0:59:00,35.8,88,37.4,130,29,7
0:59:05,35.1,81,37,120,25,7
0:59:10,35,81,36.5,122,27,6.6
0:59:15,35.3,86,37.1,125,30,6
0:59:20,35.6,86,36.9,122,25,6.2
0:59:25,35.5,86,36.8,127,28,6.2
0:59:30,35.1,81,36.8,130,28,6.4
0:59:35,35,86,37.4,120,30,6.2
0:59:40,35.8,90,36.7,120,25,6.6
0:59:45,35.6,90,36.9,120,29,6.1
0:59:50,35,86,37.4,122,28,6.2
0:59:55,35.1,86,37.4,129,29,6.3
1:00:00,35.5,90,37,126,25,6
