Time ,Ext Temp,Humidity,Core Temp,Heart Rate,Breathing Rate,PSI
0:49:50,33,58,36.8,123,26,6.7
0:49:55,32.6,50,37.2,124,27,6.4
0:50:00,32.1,56,37.3,126,30,6
0:50:05,32.2,52,36.6,125,29,6.2
0:50:10,32.2,53,36.8,116,28,6.8
0:50:15,32.1,50,37,124,26,6
0:50:20,32.5,56,37,121,28,6.1
0:50:25,32.2,53,36.7,123,26,6.6
0:50:30,32.6,55,36.9,117,29,6.3
0:50:35,32.9,56,36.8,120,30,6.2
0:50:40,32.6,55,36.7,119,30,6.1
0:50:45,32.8,60,36.7,116,26,6.8
0:50:50,32.4,53,37.3,118,29,6.2
0:50:55,32,56,36.9,126,28,6.2
0:51:00,32.2,56,37,122,29,6.7
0:51:05,32.6,59,36.5,116,27,6.6
0:51:10,32.3,58,37.2,119,30,6.2
0:51:15,32,60,36.9,123,25,6.6
0:51:20,32.8,60,37.3,118,30,6.4
0:51:25,33,54,37.3,120,29,6.1
0:51:30,32.5,60,36.5,124,28,6.8
0:51:35,32.6,58,36.4,122,26,6.8
0:51:40,32.9,60,36.4,125,25,6.6
0:51:45,32.9,50,37.3,117,25,6.6
0:51:50,32.8,53,37.3,122,29,6.3
0:51:55,32.1,58,37,126,27,6.7
0:52:00,32.3,57,36.9,124,25,6
0:52:05,32.7,58,36.7,123,28,6.1
0:52:10,32.5,58,36.6,123,25,6
0:52:15,32.2,56,36.7,118,26,6.4
0:52:20,32.4,54,36.6,118,26,6.7
0:52:25,32.7,50,37,116,30,6.1
0:52:30,32.1,51,37.2,123,28,6.5
0:52:35,32.4,55,36.6,125,28,6.4
0:52:40,33,53,36.4,119,30,6.2
0:52:45,32.2,59,36.7,120,27,6.2
0:52:50,33,50,36.4,116,28,6.6
0:52:55,32,52,36.4,125,30,6.1
0:53:00,32.9,50,36.8,124,30,6.3
0:53:05,33,53,36.8,122,27,6.1
0:53:10,32.5,60,36.7,122,27,6.1
0:53:15,32.3,52,36.4,116,28,6
0:53:20,32.3,54,36.8,124,30,6.7
0:53:25,32.6,51,37.1,125,30,6.4
0:53:30,32.9,53,37.3,122,27,6.1
0:53:35,32.6,58,37.1,125,27,6
0:53:40,32.5,58,37.1,123,30,6
0:53:45,32.2,52,36.6,121,28,6.4
0:53:50,32.1,56,36.9,118,27,6.6
0:53:55,33,55,36.5,124,25,6.1
0:54:00,32.6,54,37.1,121,27,6.2
0:54:05,32.3,52,36.6,124,26,6.7
0:54:10,33,59,36.8,126,25,6.4
0:54:15,32.4,60,36.8,125,26,6.3
0:54:20,32.6,52,36.8,123,26,6.4
0:54:25,32.3,59,36.6,118,26,6.3
0:54:30,32.3,56,37,121,26,6.7
0:54:35,32.8,50,37,119,26,6.2
0:54:40,32.5,59,36.4,124,29,6.3
0:54:45,32,51,36.4,118,25,6.1
0:54:50,32.6,54,37.1,121,29,6.6
0:54:55,32.6,59,37.2,120,30,6.3
0:55:00,32.8,57,37,117,28,6.8
0:55:05,32.9,58,36.6,122,25,6.5
0:55:10,32.1,56,36.8,125,27,6.1
0:55:15,32.3,60,37.1,116,25,6.5
0:55:20,32.4,53,37.1,116,27,6.3
0:55:25,33,53,36.9,120,26,6.6
0:55:30,32.8,53,37.3,117,25,6.6
0:55:35,32.8,53,37.3,116,25,6
0:55:40,32.3,52,36.4,125,29,6.3
0:55:45,32.1,53,36.9,126,28,6.3
0:55:50,32.3,50,37.2,116,30,6
0:55:55,33,59,37.1,118,29,6.4
0:56:00,32,55,36.4,120,30,6.3
0:56:05,32.4,53,36.7,121,30,6.1
0:56:10,32.6,57,36.5,120,29,6.6
0:56:15,32.1,52,36.8,118,29,6.3
0:56:20,32.2,51,37.2,116,25,6.3
0:56:25,32.9,52,37.3,118,27,6.7
0:56:30,32.9,60,36.4,116,28,6.7
0:56:35,32.8,60,36.6,117,25,6.2
0:56:40,32.6,52,37.3,121,26,6.8
0:56:45,32.6,51,36.8,119,27,6.3
0:56:50,32.1,60,37.2,124,30,6.7
0:56:55,32.1,52,36.5,121,28,6.6
0:57:00,32.1,54,36.9,123,28,6.4
0:57:05,32.1,51,37.3,126,28,6
0:57:10,32.9,53,36.7,120,29,6.8
0:57:15,32.4,50,36.7,126,26,6.5
0:57:20,32.6,56,36.8,117,27,6.2
0:57:25,32.2,55,37.2,122,27,6.2
0:57:30,33,53,36.9,116,26,6.6
0:57:35,32.1,52,37.1,126,29,6.7
0:57:40,32.5,59,37,117,28,6.2
0:57:45,32.8,60,36.7,119,27,6.8
0:57:50,33,50,36.7,120,25,6.1
0:57:55,32.3,60,36.9,121,27,6.4
0:58:00,32.8,51,36.5,120,27,6.6
0:58:05,32.2,57,36.4,117,26,6.1
0:58:10,32.7,58,37,122,27,6.1
0:58:15,32.6,57,37.2,123,29,6
0:58:20,32.2,58,37.1,117,28,6.1
0:58:25,32.4,56,37,119,30,6.1
0:58:30,32.3,52,36.4,122,29,6.3
0:58:35,32.8,51,37.1,118,30,6.1
0:58:40,32.8,54,37.1,120,30,6.5
0:58:45,32.7,59,36.9,118,30,6.1
0:58:50,32.2,54,36.8,120,27,6.6
0:58:55,32.4,59,36.4,117,27,6.2
0:59:00,32.6,50,37.2,120,25,6.2
0:59:05,32.1,54,37.1,118,26,6.4
0:59:10,32,56,36.6,123,30,6
0:59:15,32.6,50,36.4,120,29,6.4
0:59:20,32.1,51,37,124,29,6
0:59:25,32,52,36.4,126,30,6.2
0:59:30,32.9,53,36.5,120,30,6.6
0:59:35,32.3,59,37.3,120,28,6.1
0:59:40,32.5,56,36.6,122,30,6.5
0:59:45,32,56,36.8,119,29,6.8
0:59:50,32.9,58,37.2,126,25,6.3
0:59:55,32.8,54,37.1,126,27,6.4
1:00:00,32.8,53,36.8,119,30,6.6
